거래ID,거래일자,사원번호,사원명,지역,팀,상품명,금액,상태
TXN-2025129-4523,2025-05-09,EMP1013,최성호,경기,경기1팀,IPTV 프리미엄,29958,구매확정
TXN-2026056-4268,2026-02-25,EMP1014,최나연,경기,경기2팀,인터넷 결합,42534,환불
TXN-2025069-8976,2025-03-10,EMP1019,오현우,경기,경기2팀,IoT 패키지,24684,환불
TXN-2025075-7409,2025-03-16,EMP1008,윤상현,서울,서울3팀,AI Assistant,18431,환불
TXN-2025043-1753,2025-02-12,EMP1029,서준혁,대전,대전1팀,AI 비서 구독,18422,검토완료
TXN-2025145-7861,2025-05-25,EMP1010,신태영,경기,경기1팀,5G 요금제,74030,접수
TXN-2025262-3834,2025-09-19,EMP1031,이서연,대전,대전1팀,인터넷 결합,"""42,942""",취소
TXN-2026002-8206,2026-01-02,EMP1017,최동현,경기,경기2팀,5G 요금제,59887,검토완료
TXN-2026041-2691,2026-02-10,EMP1013,최성호,경기,경기1팀,5G 요금제,66110,개통완료
TXN-2025108-5311,2025-04-18,EMP1028,윤미래,부산,부산2팀,인터넷 결합,36421,검토완료
TXN-2025163-5588,2025-06-12,EMP1031,이서연,대전,대전1팀,인터넷 결합,42357,구매확정
TXN-2025230-5327,2025-08-18,EMP1030,윤태영,대전,대전1팀,IoT 패키지,18121,검토완료
TXN-2025127-4115,2025-05-07,EMP1028,윤미래,부산,부산2팀,클라우드 서버,1633819,구매확정
TXN-2026061-4595,2026-03-02,EMP1029,서준혁,대전,대전1팀,인터넷 결합,52385,검토완료
TXN-2026062-6508,2026-03-03,EMP1035,조지민,광주,광주1팀,IoT 패키지,15491,구매확정
TXN-2025017-7528,2025-01-17,EMP1016,이상현,경기,경기2팀,인터넷 결합,47996,접수
TXN-2025020-1255,2025-01-20,EMP1019,오현우,경기,경기2팀,인터넷결합,52559,개통완료
TXN-2025003-2131,2025-01-03,EMP1037,정준혁,광주,광주1팀,클라우드 서버,1583104,검토완료
TXN-2025096-9084,2025-04-06,EMP1035,조지민,광주,광주1팀,AI 비서 구독,16267,구매확정
TXN-2025266-1680,2025-09-23,EMP1037,정준혁,광주,광주1팀,클라우드 서버,1318909,검토완료
TXN-2025296-9381,2025-10-23,EMP1016,이상현,경기,경기2팀,AI 비서 구독,11052,구매확정
TXN-2025003-9308,2025-01-03,EMP1013,최성호,경기,경기1팀,5G 요금제,64823,접수
TXN-2025130-6266,2025-05-10,EMP1027,박미래,부산,부산2팀,AI 비서 구독,12817,검토완료
TXN-2025196-8635,2025-07-15,EMP1034,박현우,대전,대전1팀,IoT 패키지,28870,개통완료
TXN-2025192-6426,2025-07-11,EMP1017,최동현,경기,경기2팀,클라우드 서버,"""215,475""",개통완료
TXN-2025114-8418,2025-04-24,EMP1007,조유진,서울,서울3팀,IPTV 프리미엄,24315,개통완료
TXN-2026004-8557,2026-01-04,EMP1012,조태영,경기,경기1팀,AI 비서 구독,12470,반려
TXN-2025207-7869,2025-07-26,EMP1021,임성호,부산,부산1팀,클라우드 서버,1640966,구매확정
TXN-2025078-1195,2025-03-19,EMP1032,이태영,대전,대전1팀,Internet 결합,51688,검토완료
TXN-2025095-3459,2025-04-05,EMP1018,박하은,경기,경기2팀,클라우드 서버,684270,환불
TXN-2026074-4125,2026-03-15,EMP1030,윤태영,대전,대전1팀,,11104,개통완료
TXN-2025352-7700,2025-12-18,EMP1018,박하은,경기,경기2팀,인터넷 결합,40562,취소
TXN-2025097-3871,2025-04-07,EMP1001,김준혁,서울,서울1팀,5G 요금제,63741,취소
TXN-2025063-4603,2025-03-04,EMP1003,정수진,서울,서울1팀,AI 비서 구독,"""11,555""",구매확정
TXN-2025297-4086,2025-10-24,EMP1027,박미래,부산,부산2팀,아이피티비 프리미엄,23982,구매확정
TXN-2025094-3787,2025-04-04,EMP1019,오현우,경기,경기2팀,5G 요금제,65817,개통완료
TXN-2025100-3589,2025-04-10,EMP1008,윤상현,서울,서울3팀,인터넷 결합,53891,환불
TXN-2025062-5638,2025-03-03,EMP1012,조태영,경기,경기1팀,클라우드 서버,275964,구매확정
TXN-2025201-2525,2025-07-20,EMP1004,신지은,서울,서울2팀,AI 비서 구독,19725,개통완료
TXN-2025169-8854,2025-06-18,EMP1033,서준혁,대전,대전1팀,AI 비서 구독,12834,취소
TXN-2025335-5043,2025-12-01,EMP1021,임성호,부산,부산1팀,5G 요금제,74966,구매확정
TXN-2025276-2420,2025-10-03,EMP1032,이태영,대전,대전1팀,클라우드 서버,1593699,취소
TXN-2025179-5527,2025-06-28,EMP1014,최나연,경기,경기2팀,에이아이 비서,,구매확정
TXN-2025155-9549,2025-06-04,EMP1009,장민수,서울,서울3팀,5G 요금제,77802,구매확정
TXN-2025097-3890,2025-04-07,EMP1032,이태영,대전,대전1팀,인터넷 결합,45061,검토완료
TXN-2025192-3068,2025-07-11,EMP1004,신지은,서울,서울2팀,AI 비서 구독,15067,구매확정
TXN-2026026-7973,2026-01-26,EMP1029,서준혁,대전,대전1팀,5G 요금제,64328,취소
TXN-2025010-2587,2025-01-10,EMP1015,오준혁,경기,경기2팀,5G 요금제,84526,취소
TXN-2025323-8448,2025-11-19,EMP1003,정수진,서울,서울1팀,클라우드 서버,234279,구매확정
TXN-2025224-2897,2025-08-12,EMP1037,정준혁,광주,광주1팀,인터넷 결합,34990,환불
TXN-2025177-5733,2025-06-26,EMP1003,정수진,서울,서울1팀,아이피티비 프리미엄,18025,구매확정
TXN-2025032-2642,2025-02-01,EMP1021,임성호,부산,부산1팀,클라우드 서버,472629,취소
TXN-2025209-1215,2025-07-28,EMP1019,오현우,경기,경기2팀,IPTV 프리미엄,32806,구매확정
TXN-2025175-8119,2025-06-24,EMP1020,이서연,부산,부산1팀,IoT 패키지,16297,구매확정
TXN-2025161-4994,2025-06-10,EMP1015,오준혁,경기,경기2팀,IPTV 프리미엄,26774,개통완료
TXN-2025214-8433,2025-08-02,EMP1033,서준혁,대전,대전1팀,IoT 패키지,23720,환불
TXN-2025175-3502,2025-06-24,EMP1003,정수진,서울,서울1팀,AI 비서 구독,14139,개통완료
TXN-2025276-6868,2025-10-03,EMP1028,윤미래,부산,부산2팀,IPTV 프리미엄,26947,취소
TXN-2026030-6663,2026-01-30,EMP1003,정수진,서울,서울1팀,IPTV 프리미엄,24720,환불
TXN-2025359-3295,2025-12-25,EMP1002,윤서연,서울,서울1팀,IoT 패키지,30983,환불
TXN-2026063-2603,2026-03-04,EMP1029,서준혁,대전,대전1팀,AI 비서 구독,14567,개통완료
TXN-2025263-4876,2025-09-20,EMP1010,신태영,경기,경기1팀,IoT 패키지,31958,반려
TXN-2025308-7722,2025-11-04,EMP1015,오준혁,경기,경기2팀,5G 요금제,76022,구매확정
TXN-2025227-9707,2025-08-15,EMP1025,오나연,부산,부산2팀,AI 비서 구독,17015,개통완료
TXN-2026005-6511,2026-01-05,EMP1037,정준혁,광주,광주1팀,인터넷 결합,38378,반려
TXN-2025082-5008,2025-03-23,EMP1007,조유진,서울,서울3팀,5G 요금제,79641,반려
TXN-2026080-4646,2026-03-21,EMP1001,김준혁,서울,서울1팀,5G 요금제,74359,취소
TXN-2025041-6708,2025-02-10,EMP1026,조준혁,부산,부산2팀,IPTV Premium,25797,개통완료
TXN-2026008-8258,2026-01-08,EMP1014,최나연,경기,경기2팀,IPTV 프리미엄,19769,구매확정
TXN-2025189-8775,2025-07-08,EMP1030,윤태영,대전,대전1팀,IPTV 프리미엄,27878,취소
TXN-2025202-6168,2025-07-21,EMP1030,윤태영,대전,대전1팀,클라우드 서버,1033524,구매확정
TXN-2025044-1912,2025-02-13,EMP1028,윤미래,부산,부산2팀,IoT 패키지,40119,개통완료
TXN-2025300-7662,2025-10-27,EMP1010,신태영,경기,경기1팀,인터넷 결합,39581,환불
TXN-2025096-9631,2025-04-06,EMP1014,최나연,경기,경기2팀,클라우드 서버,796497,검토완료
TXN-2025127-7794,2025-05-07,EMP1004,신지은,서울,서울2팀,5G Plan,82852,접수
TXN-2025172-1598,2025-06-21,EMP1014,최나연,경기,경기2팀,IPTV 프리미엄,18270,접수
TXN-2026005-9849,2026-01-05,EMP1004,신지은,서울,서울2팀,AI 비서 구독,11687,구매확정
TXN-2025004-9569,2025-01-04,EMP1024,오미래,부산,부산2팀,클라우드 서버,841475,취소
TXN-2025339-3768,2025-12-05,EMP1019,오현우,경기,경기2팀,인터넷 결합,47124,구매확정
TXN-2025045-8964,2025-02-14,EMP1015,오준혁,경기,경기2팀,클라우드 서버,905962,구매확정
TXN-2025349-1725,2025-12-15,EMP1032,이태영,대전,대전1팀,인터넷 결합,49214,환불
TXN-2025212-2231,2025-07-31,EMP1017,최동현,경기,경기2팀,클라우드 서버,1062436,취소
TXN-2025131-1459,2025-05-11,EMP1011,장영철,경기,경기1팀,인터넷 결합,54601,구매확정
TXN-2025131-6559,2025-05-11,EMP1029,서준혁,대전,대전1팀,인터넷 결합,41603,구매확정
TXN-2025217-2578,2025-08-05,EMP1020,이서연,부산,부산1팀,IoT 패키지,11690,반려
TXN-2025037-5001,2025-02-06,EMP1014,최나연,경기,경기2팀,IoT 패키지,11108,구매확정
TXN-2026027-7844,2026-01-27,EMP1031,이서연,대전,대전1팀,5G 요금제,71282,취소
TXN-2025275-4264,2025-10-02,EMP1035,조지민,광주,광주1팀,AI 비서 구독,16409,검토완료
TXN-2025187-7827,2025-07-06,EMP1037,정준혁,광주,광주1팀,5G 요금 제,55881,취소
TXN-2025110-1463,2025-04-20,EMP1017,최동현,경기,경기2팀,5G 요금제,72559,구매확정
TXN-2025051-4296,2025-02-20,EMP1001,김준혁,서울,서울1팀,클라우드 서버,795792,구매확정
TXN-2026036-1210,2026-02-05,EMP1019,오현우,경기,경기2팀,IoT 패키지,43750,구매확정
TXN-2026081-9565,2026-03-22,EMP1032,이태영,대전,대전1팀,IPTV 프리미엄,23293,취소
TXN-2025236-2091,2025-08-24,EMP1014,최나연,경기,경기2팀,IoT 패키지,19324,검토완료
TXN-2025135-5402,2025-05-15,EMP1022,윤수진,부산,부산1팀,IoT 패키지,11525,접수
TXN-2025064-6281,2025-03-05,EMP1009,장민수,서울,서울3팀,클라우드서버,1668298,검토완료
TXN-2026011-7583,2026-01-11,EMP1028,윤미래,부산,부산2팀,인터넷 결합,34540,구매확정
TXN-2025317-8134,2025-11-13,EMP1015,오준혁,경기,경기2팀,5G 요금제,70882,환불
TXN-2025283-5094,2025-10-10,EMP1026,조준혁,부산,부산2팀,IoT 패키지,31851,접수
TXN-2025347-1555,2025-12-13,EMP1016,이상현,경기,경기2팀,IPTV 프리미엄,29038,구매확정
TXN-2025123-5290,2025-05-03,EMP1013,최성호,경기,경기1팀,인터넷 결합,47641,취소
TXN-2025316-3109,2025-11-12,EMP1005,김성호,서울,서울2팀,인터넷 결합,"""46,920""",개통완료
TXN-2025342-9374,2025-12-08,EMP1029,서준혁,대전,대전1팀,5g 요금제,79251,취소
TXN-2025346-1820,2025-12-12,EMP1031,이서연,대전,대전1팀,클라우드 서버,1671783,구매확정
TXN-2025282-8146,2025-10-09,EMP1030,윤태영,대전,대전1팀,IPTV 프리미엄,25580,개통완료
TXN-2025253-2163,2025-09-10,EMP1027,박미래,부산,부산2팀,AI 비서 구독,15842,검토완료
TXN-2025348-2328,2025-12-14,EMP1002,윤서연,서울,서울1팀,AI 비서 구독,13874,구매확정
TXN-2025255-3613,2025-09-12,EMP1028,윤미래,부산,부산2팀,IoT 패키지,24992,구매확정
TXN-2025176-1469,2025-06-25,EMP1014,최나연,경기,경기2팀,AI 비서 구독,"""11,996""",구매확정
TXN-2025005-5498,2025-01-05,EMP1009,장민수,서울,서울3팀,IPTV 프리미엄,25816,환불
TXN-2025286-4650,2025-10-13,EMP1038,정서연,광주,광주1팀,인터넷결합,43238,검토완료
TXN-2025100-5331,2025-04-10,EMP1025,오나연,부산,부산2팀,클라우드 서버,1211818,접수
TXN-2025014-8999,2025-01-14,EMP1014,최나연,경기,경기2팀,클라우드 Server,1149962,구매확정
TXN-2025340-6597,2025-12-06,EMP1002,윤서연,서울,서울1팀,IoT 패키지,20949,개통완료
TXN-2026035-6707,2026-02-04,EMP1017,최동현,경기,경기2팀,인터넷 결합,45033,개통완료
TXN-2025298-5366,2025-10-25,EMP1015,오준혁,경기,경기2팀,IOT 패키지,39834,개통완료
TXN-2025119-1108,2025-04-29,EMP1008,윤상현,서울,서울3팀,IoT 패키지,37890,환불
TXN-2026001-4606,2026-01-01,EMP1037,정준혁,광주,광주1팀,인터넷 결합,52331,구매확정
TXN-2026037-1146,2026-02-06,EMP1002,윤서연,서울,서울1팀,AI 비서 구독,"""17,749""",개통완료
TXN-2025150-9610,2025-05-30,EMP1038,정서연,광주,광주1팀,IPTV 프리미엄,22084,개통완료
TXN-2025211-4789,2025-07-30,EMP1017,최동현,경기,경기2팀,클라우드 서버,1522254,환불
TXN-2026053-8275,2026-02-22,EMP1036,서상현,광주,광주1팀,5G 요금제,75318,취소
TXN-2025135-2762,2025-05-15,EMP1019,오현우,경기,경기2팀,사물인터넷 패키지,26967,구매확정
TXN-2025365-1650,2025-12-31,EMP1023,장상현,부산,부산2팀,IoT 패키지,35483,구매확정
TXN-2025282-5580,2025-10-09,EMP1006,조서연,서울,서울2팀,클라우드 서버,1244650,구매확정
TXN-2025160-2939,2025-06-09,EMP1002,윤서연,서울,서울1팀,IPTV 프리미엄,21357,구매확정
TXN-2025017-3952,2025-01-17,EMP1022,윤수진,부산,부산1팀,AI 비서 구독,17975,구매확정
TXN-2025215-7407,2025-08-03,EMP1030,윤태영,대전,대전1팀,인터넷 결합,33921,구매확정
TXN-2025142-6268,2025-05-22,EMP1036,서상현,광주,광주1팀,클라우드서버,1211862,환불
TXN-2025364-2659,2025-12-30,EMP1035,조지민,광주,광주1팀,AI 비서 구독,19698,개통완료
TXN-2025073-9735,2025-03-14,EMP1038,정서연,광주,광주1팀,ai 비서 구독,13495,구매확정
TXN-2025116-9349,2025-04-26,EMP1002,윤서연,서울,서울1팀,IPTV 프리미엄,23044,개통완료
TXN-2026022-9018,2026-01-22,EMP1021,임성호,부산,부산1팀,IoT 패키지,16414,구매확정
TXN-2026017-8310,2026-01-17,EMP1005,김성호,서울,서울2팀,IoT 패키지,17799,반려
TXN-2025104-2905,2025-04-14,EMP1021,임성호,부산,부산1팀,IoT 패키지,44315,취소
TXN-2026020-7462,2026-01-20,EMP1008,윤상현,서울,서울3팀,5G 요금제,59292,개통완료
TXN-2025365-5398,2025-12-31,EMP1003,정수진,서울,서울1팀,인터넷 결합,34489,반려
TXN-2025278-8611,2025-10-05,EMP1019,오현우,경기,경기2팀,AI 비서 구독,16039,구매확정
TXN-2026032-9988,2026-02-01,EMP1019,오현우,경기,경기2팀,인터넷 결합,42815,구매확정
TXN-2025199-8661,2025-07-18,EMP1022,윤수진,부산,부산1팀,클라우드 서버,677115,구매확정
TXN-2025331-4482,2025-11-27,EMP1038,정서연,광주,광주1팀,인터넷 결합,35855,환불
TXN-2025097-9529,2025-04-07,EMP1026,조준혁,부산,부산2팀,AI 비서 구독,10750,검토완료
TXN-2025031-3389,2025-01-31,EMP1002,윤서연,서울,서울1팀,IoT 패키지,40642,검토완료
TXN-2025244-9304,2025-09-01,EMP1028,윤미래,부산,부산2팀,IPTV 프리미엄,32392,구매확정
TXN-2026040-6130,2026-02-09,EMP1010,신태영,경기,경기1팀,AI 비서 구독,"""17,229""",구매확정
TXN-2026021-7104,2026-01-21,EMP1010,신태영,경기,경기1팀,5G 요금제,63260,구매확정
TXN-2026045-3511,2026-02-14,EMP1010,신태영,경기,경기1팀,AI 비서 구독,10523,환불
TXN-2025327-7890,2025-11-23,EMP1032,이태영,대전,대전1팀,5G 요금제,83860,구매확정
TXN-2025192-6981,2025-07-11,EMP1031,이서연,대전,대전1팀,IPTV 프리미엄,31634,환불
TXN-2025285-5176,2025-10-12,EMP1014,최나연,경기,경기2팀,Cloud 서버,1197349,구매확정
TXN-2026073-7610,2026-03-14,EMP1007,조유진,서울,서울3팀,에이아이 비서,18853,개통완료
TXN-2025046-6888,2025-02-15,EMP1036,서상현,광주,광주1팀,IoT 패키지,44634,구매확정
TXN-2025030-9248,2025-01-30,EMP1030,윤태영,대전,대전1팀,5G 요금제,86248,취소
TXN-2025005-1800,2025-01-05,EMP1002,윤서연,서울,서울1팀,IPTV 프리미엄,17292,접수
TXN-2025265-6557,2025-09-22,EMP1038,정서연,광주,광주1팀,5G 요금제,67693,환불
TXN-2025033-5957,2025-02-02,EMP1028,윤미래,부산,부산2팀,인터넷 결합,34771,반려
TXN-2025260-4180,2025-09-17,,,대전,대전1팀,AI 비서 구독,13783,반려
TXN-2025048-3385,2025-02-17,EMP1026,조준혁,부산,부산2팀,AI Assistant,16566,접수
TXN-2025199-3660,2025-07-18,EMP1015,오준혁,경기,경기2팀,Cloud 서버,686758,반려
TXN-2025118-1510,2025-04-28,EMP1010,신태영,경기,경기1팀,AI 비서 구독,16355,환불
TXN-2025302-7400,2025-10-29,EMP1034,박현우,대전,대전1팀,IoT 패키지,33902,구매확정
TXN-2025128-9157,2025-05-08,EMP1019,오현우,경기,경기2팀,클라우드 서버,1297369,개통완료
TXN-2025064-9531,2025-03-05,EMP1032,이태영,대전,대전1팀,iot 패키지,23982,취소
TXN-2025081-4687,2025-03-22,EMP1012,조태영,경기,경기1팀,AI 비서 구독,17394,구매확정
TXN-2025164-5679,2025-06-13,EMP1019,오현우,경기,경기2팀,5G 요금제,76984,개통완료
TXN-2025104-7897,2025-04-14,EMP1003,정수진,서울,서울1팀,Cloud 서버,1720015,개통완료
TXN-2025354-8696,2025-12-20,EMP1007,조유진,서울,서울3팀,클라우드 서버,1162851,구매확정
TXN-2025006-1008,2025-01-06,EMP1018,박하은,경기,경기2팀,IPTV 프리미엄,24955,검토완료
TXN-2025110-8450,2025-04-20,EMP1014,최나연,경기,경기2팀,인터넷 결합,51857,구매확정
TXN-2025244-2972,2025-09-01,EMP1011,장영철,경기,경기1팀,인터넷 결합,52384,구매확정
TXN-2025306-3657,2025-11-02,EMP1003,정수진,서울,서울1팀,5G 요금제,64423,접수
TXN-2025027-3202,2025-01-27,EMP1039,장유진,광주,광주1팀,클라우드 서버,1265360,구매확정
TXN-2025012-8131,2025-01-12,EMP1017,최동현,경기,경기2팀,5G Plan,72663,구매확정
TXN-2025114-9032,2025-04-24,EMP1025,오나연,부산,부산2팀,사물인터넷 패키지,"""14,537""",접수
TXN-2025280-1376,2025-10-07,EMP1019,오현우,경기,경기2팀,AI 비서 구독,17836,환불
TXN-2025168-2694,2025-06-17,EMP1022,윤수진,부산,부산1팀,IoT 패키지,10836,구매확정
TXN-2025083-8557,2025-03-24,EMP1001,김준혁,서울,서울1팀,클라우드 Server,"""959,156""",환불
TXN-2025318-6952,2025-11-14,EMP1016,이상현,경기,경기2팀,,1167260,접수
TXN-2025315-9592,2025-11-11,EMP1020,이서연,부산,부산1팀,클라우드 서버,962338,구매확정
TXN-2025149-6281,2025-05-29,EMP1005,김성호,서울,서울2팀,클라우드 서버,1763369,검토완료
TXN-2026068-8566,2026-03-09,EMP1001,김준혁,서울,서울1팀,5G 요금제,71524,취소
TXN-2026029-9047,2026-01-29,EMP1023,장상현,부산,부산2팀,클라우드 서버,1432278,개통완료
TXN-2025100-1851,2025-04-10,EMP1029,서준혁,대전,대전1팀,IPTV 프리미엄,26371,취소
TXN-2026076-5131,2026-03-17,EMP1007,조유진,서울,서울3팀,AI 비서 구독,"""10,007""",취소
TXN-2025150-7583,2025-05-30,EMP1012,조태영,경기,경기1팀,5G 요금제,83061,검토완료
TXN-2025322-6000,2025-11-18,EMP1006,조서연,서울,서울2팀,AI 비서 구독,12874,접수
TXN-2026005-9371,2026-01-05,EMP1001,김준혁,서울,서울1팀,인터넷 결합,52539,접수
TXN-2025039-6676,2025-02-08,EMP1007,조유진,서울,서울3팀,AI 비서 구독,12681,구매확정
TXN-2025237-3860,2025-08-25,EMP1038,정서연,광주,광주1팀,AI 비서 구독,15551,구매확정
TXN-2025114-1284,2025-04-24,EMP1021,임성호,부산,부산1팀,AI 비서 구독,15262,구매확정
TXN-2025095-5004,2025-04-05,EMP1002,윤서연,서울,서울1팀,클라우드 서버,1303696,환불
TXN-2025073-3727,2025-03-14,EMP1006,조서연,서울,서울2팀,인터넷 결합,39514,접수
TXN-2026057-2558,2026-02-26,EMP1004,신지은,서울,서울2팀,5g 요금제,76796,반려
TXN-2025296-2310,2025-10-23,EMP1005,김성호,서울,서울2팀,IoT 패키지,40245,개통완료
TXN-2025356-2035,2025-12-22,EMP1021,임성호,부산,부산1팀,5G 요금제,74843,취소
TXN-2025059-3728,2025-02-28,EMP1033,서준혁,대전,대전1팀,클라우드 서버,895210,개통완료
TXN-2025029-8946,2025-01-29,EMP1016,이상현,경기,경기2팀,IoT패키지,28628,구매확정
TXN-2025017-5519,2025-01-17,EMP1024,오미래,부산,부산2팀,5G 요금제,71765,개통완료
